y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,"[3031, 2215, 1479]","[3031, 2215, 1479]","[3031, 2215, 1479]","[3031, 2215, 1479]","[3031, 2215, 1479]","[3031, 2215, 1479]","[3031, 2215, 1479]","[3031, 2215, 1479]","[3031, 2215, 1479]","[3031, 2215, 1479]","[1862, 978, 598]","[1862, 978, 598]","[1401, 986, 598]","[1401, 986, 598]","[318, 293, 172]"
0,"[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]"
0,"[632, 597, 1083]","[632, 597, 1083]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]"
0,"[1882, 3336, 3743]","[1882, 3336, 3743]","[1711, 3152, 3378]","[1882, 3336, 3743]","[1882, 3336, 3743]","[1882, 3336, 3743]","[1882, 3336, 6812]","[1882, 3336, 3743]","[1882, 3336, 3743]","[1882, 3336, 3743]","[1882, 3336, 3743]","[1882, 3336, 3743]","[1882, 3336, 3743]","[1882, 3336, 3743]","[1882, 3336, 3743]"
0,"[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]","[7208, 7056, 4527]"
0,"[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]","[3235, 1198, 334]"
0,"[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[1581, 621, 482]","[1581, 621, 482]","[1581, 621, 482]","[1581, 621, 482]"
0,"[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 768]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]","[7422, 5505, 452]"
0,"[3499, 3348, 4084]","[3499, 3348, 4084]","[3499, 3348, 4084]","[3499, 3348, 4084]","[3499, 3348, 4084]","[4755, 3348, 4084]","[4755, 3348, 4084]","[4755, 3348, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]"
0,"[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 3566, 2860]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 3566, 2860]","[156, 3566, 2860]","[156, 3566, 2860]","[156, 607, 421]"
0,"[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 409, 5516]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 307, 5871]","[2179, 1204, 6321]","[2179, 1204, 6321]","[2179, 1204, 6321]"
0,"[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]","[6221, 5899, 6065]"
0,"[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[4332, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]","[1147, 1237, 1300]"
0,"[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]"
0,"[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]","[733, 1823, 817]"
0,"[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]","[3605, 1584, 2325]"
0,"[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]","[603, 5854, 7208]"
0,"[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]","[6220, 4901, 3406]"
0,"[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5871, 6332, 6220]","[5865, 6388, 6220]"
0,"[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]","[238, 1217, 585]"
0,"[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]","[622, 388, 2651]"
0,"[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]","[3309, 574, 144]"
0,"[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]"
0,"[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]","[388, 2651, 5515]"
0,"[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]","[947, 2212, 1591]"
0,"[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]","[1801, 2177, 1016]"
0,"[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]","[96, 2015, 283]"
0,"[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[6460, 6800, 7446]","[5742, 6539, 7446]"
0,"[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 534]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]","[1428, 1515, 317]"
0,"[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]","[1145, 659, 124]"
0,"[2921, 793, 1179]","[2921, 793, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]","[4478, 1765, 1179]"
0,"[1150, 1139, 156]","[1150, 1139, 51]","[1150, 1139, 156]","[1150, 239, 53]","[1150, 1139, 156]","[1150, 1139, 156]","[1150, 1139, 156]","[1150, 1139, 156]","[1150, 1139, 156]","[1150, 1139, 156]","[1150, 1139, 156]","[1150, 1139, 51]","[1150, 1139, 51]","[1150, 1139, 51]","[1150, 1139, 51]"
0,"[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[3411, 876, 1977]","[2904, 197, 1977]","[2904, 197, 1977]","[2904, 197, 1977]"
0,"[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5159, 456, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]"
0,"[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]","[234, 732, 1007]"
0,"[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]"
0,"[2486, 2407, 200]","[2486, 2407, 200]","[2486, 2407, 200]","[2486, 2407, 200]","[2486, 2407, 200]","[2486, 2407, 200]","[2913, 2905, 926]","[2913, 2905, 926]","[2913, 2905, 926]","[2913, 2905, 926]","[2913, 2905, 926]","[2913, 2905, 926]","[2913, 2905, 926]","[2913, 2905, 926]","[2913, 2905, 926]"
0,"[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]","[1657, 3171, 2132]"
0,"[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]","[6130, 5181, 2980]"
0,"[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]"
0,"[1257, 2528, 4592]","[1217, 1906, 4592]","[1257, 2528, 4592]","[735, 2528, 4592]","[1257, 2528, 4592]","[1257, 2528, 4592]","[1257, 2528, 4592]","[1257, 2528, 4592]","[1257, 2528, 4592]","[1257, 2528, 4592]","[1257, 2528, 4592]","[1217, 1906, 4592]","[1217, 1906, 4592]","[1217, 1906, 4592]","[1217, 1906, 4592]"
0,"[6081, 5181, 2980]","[6081, 5280, 2712]","[6081, 5181, 2980]","[6081, 5181, 2980]","[6081, 5181, 2980]","[6081, 5181, 2980]","[6081, 5181, 2980]","[6081, 5181, 2980]","[6081, 5181, 2980]","[6081, 5181, 2980]","[6081, 5181, 2980]","[6081, 5181, 1288]","[6081, 5181, 1288]","[6081, 5181, 1288]","[6081, 5181, 1288]"
0,"[1412, 1051, 1451]","[632, 597, 1083]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]","[1412, 1051, 1451]"
0,"[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]","[5032, 6627, 7632]"
0,"[4967, 4534, 5036]","[5070, 4092, 5036]","[4967, 4534, 5036]","[4967, 4534, 5036]","[4967, 4534, 5036]","[4967, 4534, 5036]","[4967, 4534, 5036]","[4967, 4534, 5036]","[5070, 4092, 5036]","[5070, 4092, 5036]","[5070, 4092, 5036]","[5070, 4092, 5036]","[5070, 4092, 5036]","[5070, 4092, 5036]","[5070, 4092, 5036]"
0,"[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[3707, 1817, 2505]","[4631, 3573, 2505]"
0,"[3399, 2212, 160]","[3399, 2212, 160]","[3399, 2212, 1591]","[3399, 2212, 160]","[3399, 2212, 1591]","[3399, 2212, 160]","[3399, 2212, 160]","[3399, 2212, 160]","[3399, 2212, 160]","[3399, 2212, 160]","[3399, 2212, 160]","[3399, 2212, 160]","[3399, 2212, 160]","[3399, 2212, 160]","[3399, 2212, 160]"
0,"[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]"
0,"[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]","[3858, 6175, 5389]"
0,"[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[7363, 6525, 1814]","[7363, 6525, 1814]","[7363, 6525, 1814]"
0,"[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[539, 6460, 6800]","[400, 5742, 6539]","[539, 6460, 6800]","[400, 5742, 6539]"
0,"[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]","[967, 1801, 2177]"
0,"[29, 1446, 2956]","[29, 1446, 2956]","[29, 1446, 2956]","[29, 1446, 2956]","[29, 1446, 2956]","[29, 1446, 2956]","[29, 1259, 3085]","[29, 1446, 2956]","[2860, 5173, 2956]","[29, 1446, 2956]","[29, 1446, 2956]","[29, 1446, 2956]","[2860, 5173, 2956]","[2860, 5173, 2956]","[2860, 5173, 2956]"
0,"[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 3566, 2860]","[593, 538, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 133, 29]","[156, 3566, 2860]","[156, 3566, 2860]","[156, 3566, 2860]"
0,"[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]","[1007, 635, 103]"
0,"[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3070, 240]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]","[9048, 3309, 574]"
0,"[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]","[5670, 7114, 6466]"
0,"[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]","[14, 372, 1657]"
0,"[198, 883, 3499]","[198, 883, 3499]","[198, 883, 3499]","[198, 883, 3499]","[198, 883, 3499]","[628, 1871, 4755]","[628, 1871, 4755]","[628, 1871, 4755]","[2000, 3906, 4755]","[2000, 4106, 5342]","[2000, 4106, 5342]","[2973, 4106, 5342]","[2973, 4106, 5342]","[2973, 4106, 5342]","[2973, 4106, 5342]"
0,"[2482, 1777, 1224]","[2482, 1777, 1224]","[2482, 1777, 1224]","[2482, 1777, 1224]","[763, 975, 583]","[763, 975, 583]","[763, 975, 583]","[763, 975, 583]","[763, 975, 583]","[763, 975, 583]","[763, 975, 583]","[763, 975, 583]","[763, 975, 583]","[763, 975, 583]","[763, 975, 583]"
0,"[133, 29, 1446]","[133, 29, 1446]","[133, 29, 1446]","[133, 29, 1446]","[3566, 2860, 5173]","[133, 29, 1446]","[133, 29, 1446]","[133, 29, 1446]","[133, 29, 1446]","[133, 29, 1446]","[133, 29, 1446]","[3566, 2860, 5173]","[3566, 2860, 5173]","[3566, 2860, 5173]","[3566, 2860, 5173]"
0,"[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]","[1724, 823, 3254]"
0,"[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]","[5196, 5020, 6500]"
0,"[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]","[286, 4895, 4766]"
0,"[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]","[3018, 4658, 3399]"
0,"[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]","[605, 1496, 1160]"
0,"[4708, 3509, 4967]","[4708, 3509, 4967]","[4708, 3509, 4967]","[4708, 3598, 5070]","[4708, 3509, 4967]","[4708, 3509, 4967]","[4708, 3509, 4967]","[4708, 3509, 4967]","[4708, 3598, 5070]","[4708, 3598, 5070]","[4708, 3598, 5070]","[4708, 3598, 5070]","[4708, 3598, 5070]","[4708, 3598, 5070]","[4708, 3598, 5070]"
0,"[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]","[7156, 3348, 3811]"
0,"[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[3336, 3743, 3456]","[2322, 2392, 3456]","[3336, 3743, 3456]"
0,"[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]"
0,"[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]","[5455, 3399, 2212]"
0,"[1479, 312, 106]","[1479, 312, 106]","[1479, 312, 106]","[1479, 312, 106]","[1479, 312, 106]","[1479, 312, 106]","[1479, 312, 106]","[1479, 312, 106]","[1479, 312, 106]","[1479, 312, 106]","[598, 312, 106]","[598, 312, 106]","[598, 312, 106]","[598, 312, 106]","[172, 312, 106]"
0,"[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]","[3300, 2144, 2234]"
0,"[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]","[55, 5196, 5020]"
